IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.21.11.44,4,1,0.75,206.04,0.00
172.67.51.122,4,1,0.75,206.08,0.00
104.22.57.151,4,1,0.75,206.21,0.00
104.20.86.88,4,1,0.75,206.23,0.00
104.16.234.99,4,1,0.75,206.43,0.00
172.65.24.139,4,1,0.75,206.70,0.00
172.67.174.150,4,1,0.75,206.73,0.00
104.21.106.83,4,1,0.75,206.73,0.00
172.67.170.85,4,1,0.75,206.86,0.00
104.22.1.220,4,1,0.75,206.95,0.00
172.65.42.13,4,1,0.75,206.97,0.00
104.24.186.167,4,1,0.75,206.97,0.00
172.65.116.163,4,1,0.75,207.02,0.00
104.24.77.247,4,1,0.75,207.07,0.00
172.67.34.193,4,1,0.75,207.68,0.00
104.24.36.99,4,1,0.75,207.69,0.00
104.21.91.188,4,1,0.75,207.70,0.00
104.20.211.81,4,1,0.75,207.75,0.00
172.65.47.100,4,1,0.75,207.87,0.00
104.22.67.106,4,1,0.75,207.94,0.00
172.67.198.253,4,1,0.75,207.99,0.00
104.21.79.23,4,1,0.75,208.24,0.00
104.25.188.27,4,1,0.75,208.37,0.00
104.22.7.150,4,1,0.75,208.39,0.00
104.25.39.107,4,1,0.75,208.63,0.00
104.21.75.186,4,1,0.75,208.75,0.00
104.21.12.154,4,1,0.75,208.75,0.00
104.25.214.213,4,1,0.75,209.18,0.00
104.20.99.69,4,1,0.75,209.21,0.00
104.24.32.209,4,1,0.75,209.44,0.00
104.27.92.21,4,1,0.75,209.60,0.00
104.22.74.138,4,1,0.75,209.65,0.00
104.25.200.159,4,1,0.75,209.74,0.00
172.67.160.102,4,1,0.75,210.25,0.00
172.67.152.36,4,1,0.75,210.26,0.00
104.21.19.214,4,1,0.75,210.43,0.00
104.21.84.217,4,1,0.75,210.94,0.00
104.21.200.46,4,1,0.75,211.01,0.00
104.21.14.37,4,1,0.75,211.14,0.00
104.21.203.246,4,1,0.75,211.25,0.00
104.21.80.215,4,1,0.75,211.45,0.00
172.67.157.177,4,1,0.75,211.58,0.00
104.20.20.46,4,1,0.75,211.58,0.00
104.25.183.251,4,1,0.75,211.71,0.00
104.25.97.173,4,1,0.75,211.74,0.00
104.21.194.85,4,1,0.75,211.76,0.00
104.20.10.254,4,1,0.75,211.97,0.00
104.21.208.25,4,1,0.75,211.99,0.00
198.41.211.24,4,1,0.75,212.15,0.00
172.67.100.105,4,1,0.75,212.20,0.00
104.17.77.64,4,1,0.75,212.21,0.00
104.21.101.67,4,1,0.75,212.35,0.00
172.65.98.201,4,1,0.75,212.70,0.00
104.18.201.218,4,1,0.75,212.71,0.00
104.18.7.68,4,1,0.75,212.97,0.00
104.20.23.165,4,1,0.75,213.48,0.00
104.21.15.76,4,1,0.75,213.56,0.00
172.67.37.139,4,1,0.75,213.60,0.00
104.24.157.65,4,1,0.75,213.87,0.00
104.20.194.72,4,1,0.75,213.93,0.00
162.159.49.112,4,1,0.75,215.04,0.00
172.67.173.16,4,1,0.75,215.53,0.00
104.27.69.244,4,1,0.75,215.73,0.00
104.20.206.220,4,1,0.75,215.85,0.00
104.24.227.217,4,1,0.75,215.98,0.00
104.23.139.210,4,1,0.75,216.25,0.00
104.22.11.178,4,1,0.75,216.40,0.00
172.67.164.30,4,1,0.75,217.29,0.00
104.21.195.86,4,1,0.75,218.39,0.00
172.67.162.205,4,1,0.75,218.72,0.00
172.67.153.165,4,1,0.75,218.95,0.00
104.24.56.53,4,1,0.75,219.31,0.00
104.16.215.143,4,1,0.75,219.32,0.00
172.67.134.92,4,1,0.75,220.91,0.00
104.21.13.211,4,1,0.75,222.30,0.00
104.16.176.152,4,1,0.75,222.94,0.00
172.65.206.214,4,1,0.75,224.68,0.00
172.65.142.161,4,1,0.75,225.72,0.00
162.159.21.221,4,1,0.75,227.02,0.00
104.19.197.150,4,1,0.75,231.44,0.00
104.19.218.150,4,1,0.75,237.76,0.00
104.16.224.98,4,1,0.75,246.14,0.00
104.16.243.101,4,1,0.75,249.87,0.00
104.18.197.95,4,1,0.75,251.69,0.00
104.19.202.141,4,1,0.75,251.99,0.00
104.18.77.38,4,1,0.75,255.38,0.00
104.16.192.153,4,1,0.75,255.42,0.00
104.18.89.171,4,1,0.75,257.26,0.00
104.18.37.153,4,1,0.75,257.73,0.00
104.16.205.71,4,1,0.75,259.96,0.00
104.17.25.193,4,1,0.75,261.79,0.00
104.16.245.116,4,1,0.75,264.03,0.00
104.17.49.230,4,1,0.75,264.08,0.00
104.19.184.220,4,1,0.75,265.91,0.00
104.18.5.244,4,1,0.75,266.16,0.00
104.18.131.177,4,1,0.75,267.18,0.00
104.16.187.8,4,1,0.75,269.10,0.00
104.17.10.193,4,1,0.75,273.34,0.00
104.16.197.200,4,1,0.75,280.73,0.00
104.16.170.225,4,1,0.75,283.75,0.00
104.16.189.120,4,1,0.75,285.26,0.00
104.17.70.166,4,1,0.75,291.37,0.00
104.17.72.87,4,1,0.75,292.73,0.00
104.16.248.165,4,1,0.75,295.49,0.00
104.18.69.57,4,1,0.75,297.04,0.00
104.18.151.110,4,1,0.75,300.02,0.00
104.16.252.242,4,1,0.75,301.94,0.00
104.16.168.86,4,1,0.75,302.56,0.00
104.17.6.149,4,1,0.75,302.59,0.00
104.17.46.57,4,1,0.75,304.06,0.00
162.159.213.69,4,1,0.75,306.38,0.00
104.16.221.162,4,1,0.75,311.52,0.00
104.17.138.134,4,1,0.75,313.19,0.00
172.65.202.227,4,1,0.75,314.03,0.00
104.18.189.79,4,1,0.75,315.60,0.00
104.19.195.70,4,1,0.75,319.06,0.00
104.17.124.149,4,1,0.75,323.86,0.00
104.17.176.86,4,1,0.75,324.90,0.00
162.159.33.30,4,1,0.75,325.32,0.00
104.16.71.51,4,1,0.75,326.23,0.00
104.18.179.227,4,1,0.75,329.78,0.00
104.18.45.50,4,1,0.75,343.41,0.00
104.17.53.26,4,1,0.75,346.23,0.00
104.18.249.213,4,1,0.75,347.15,0.00
104.19.219.51,4,1,0.75,348.44,0.00
104.17.99.236,4,1,0.75,352.43,0.00
104.17.106.6,4,1,0.75,355.33,0.00
104.16.3.138,4,1,0.75,355.75,0.00
104.18.6.230,4,1,0.75,357.84,0.00
104.18.84.76,4,1,0.75,363.59,0.00
104.17.26.34,4,1,0.75,363.71,0.00
104.16.196.225,4,1,0.75,366.40,0.00
104.17.11.231,4,1,0.75,367.08,0.00
104.16.182.78,4,1,0.75,368.12,0.00
104.17.15.202,4,1,0.75,377.22,0.00
104.17.18.0,4,1,0.75,382.24,0.00
104.17.1.186,4,1,0.75,384.83,0.00
104.16.218.219,4,1,0.75,387.13,0.00
104.18.48.45,4,1,0.75,463.10,0.00
